Altium Designer Pick and Place Locations
D:\projects\GPS_GPRS\DISM\S6\S6_Main\S6_Main_hv3\Project Outputs for S6_Main_hv3\Pick Place\Pick Place for S6_Main_hv3.csv

========================================================================================================================
File Design Information:

Date:       26.04.18
Time:       12:55
Revision:   Not in VersionControl
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"C24","1 nF","TopLayer","CC0603","82.7000","66.2000","360","CC0603"
"C23","0.1 uF","TopLayer","CC0603","118.8003","82.6501","90","CC0603"
"C22","0.1 uF","BottomLayer","CC0603","121.8000","91.1500","90","CC0603"
"C21","0.1 uF","BottomLayer","CC0603","85.9000","72.7000","360","CC0603"
"C20","0.1uF","TopLayer","CC0603","106.7000","88.3498","180","CC0603"
"C19","0.1uF","TopLayer","CC0603","109.2500","71.0500","90","CC0603"
"C18","10uF 6.3V","BottomLayer","CC0805","109.0000","74.8000","90","CC0805"
"C17","0.1uF","TopLayer","CC0603","109.2000","74.7750","270","CC0603"
"C16","0.1uF","TopLayer","CC0603","123.3253","76.2251","90","CC0603"
"C15","0.1uF","TopLayer","CC0603","124.8753","76.2251","90","CC0603"
"C14","0.1uF","TopLayer","CC0603","118.5503","76.2251","90","CC0603"
"C13","0.1uF","TopLayer","CC0603","131.9753","74.6001","0","CC0603"
"C12","0.1uF","TopLayer","CC0603","132.0003","67.6001","0","CC0603"
"C11","10uF","TopLayer","CC0805","131.9503","69.4251","0","CC0805"
"C10","0.1uF","TopLayer","CC0603","120.8503","62.4751","270","CC0603"
"C8","0.1uF","TopLayer","CC0603","129.3503","62.4501","270","CC0603"
"C7","0.1uF","TopLayer","CC0603","117.7003","73.6251","180","CC0603"
"C6","220pF","BottomLayer","CC0603","132.4753","59.8001","270","CC0603"
"C5","22pF","BottomLayer","CC0603","127.3753","81.1001","270","CC0603"
"C4","22pF","BottomLayer","CC0603","123.9003","81.1000","270","CC0603"
"C3","220pF","TopLayer","CC0603","142.4000","82.2000","180","CC0603"
"C2","22pF","BottomLayer","CC0603","133.8753","84.4001","0","CC0603"
"C1","22pF","BottomLayer","CC0603","130.2753","84.4001","180","CC0603"
"C37","10uF 6.3V","TopLayer","CC0805","136.0000","91.2000","270","CC0805"
"C45","470uF x 6.3V","TopLayer","TAJ-D-1M","129.3000","110.5000","90","TAJ-D"
"X9","PIN_2.5x4mm_SMD","TopLayer","PIN_2.5x4mm_SMD","94.0694","88.5500","0",""
"X10","PIN_2.5x4mm_SMD","TopLayer","PIN_2.5x4mm_SMD","94.0694","91.5500","0",""
"C54","33pF","BottomLayer","CC0603","135.1003","62.7501","90","CC0603"
"C55","33pF","BottomLayer","CC0603","114.5005","69.3501","270","CC0603"
"C9","0.1uF","TopLayer","CC0603","117.7003","67.6001","180","CC0603"
