Altium Designer Pick and Place Locations
E:\Projects_Files\Projects\Altium_Projects\S6_Line\EX02\Project Outputs for Expansion_hv2\Pick Place\Pick Place for Expansion_hv2.csv

========================================================================================================================
File Design Information:

Date:       25.09.17
Time:       11:35
Revision:   Not in VersionControl
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"VD23","BZX84C15","TopLayer","SOT-23(123)","102.7840","43.2316","90","Zener Voltage Regulator Diode"
"VD24","BZX84C39","TopLayer","SOT-23(123)","98.5684","47.5590","180","Zener Voltage Regulator Diode"
"VD25","SS14","TopLayer","SMA","105.3000","54.3750","270","Schottky Rectifier"
"VD26","BZV55C5V1","TopLayer","SOD-80","91.1250","85.3000","270","Zener Voltage Regulator Diode"
"VD27","BZV55C5V1","TopLayer","SOD-80","96.4250","85.3000","270","Zener Voltage Regulator Diode"
"VT1","FQD5P20TM","TopLayer","D-PAK(TO-252AA)","91.0500","45.5750","180","HEXFET Power MOSFET"
"VT3","IRF9956","BottomLayer","SO-8","105.0190","107.7800","90","HEXFET Power MOSFET"
"XP1","MIF2X02PRP","TopLayer","MIF2X02PRP","112.9350","55.8750","360","MIF2X02PRP"
"XP2","MIF2X08PRP","TopLayer","MIF2X08PRP","112.9350","91.1000","0","MIF2X08PRP"
"XP3","MIF2X02PRP","TopLayer","MIF2X02PRP","112.9350","65.4750","360","MIF2X02PRP"
"XP4","PLD-06","TopLayer","PIN6","80.8150","108.0200","360","PLD06"
"VT2","BC807-40","TopLayer","SOT-23(123)","98.5684","44.0090","180","BC857B"
"J3","PLS-02","TopLayer","PLS-02","107.0200","73.6250","180","PLS-02"
"R46","120E","BottomLayer","RC0805","105.7750","68.9750","360","RC0805"
"VD17","BAT54S","TopLayer","SOT-23(GSD)","111.9066","73.8160","90","1.0 Ampere General Purpose Rectifier"
"C35","0.1uF","BottomLayer","CC0603","93.3250","85.6000","270","CC0603"
"DD3","M25PE16","BottomLayer","EIAJ_SO8","87.3715","87.0850","180","S25FL016A0LMFI01"
"C3","100uFx35V","TopLayer","CC20X2.54","101.4300","102.8500","180","CAP0.25"
