Altium Designer Pick and Place Locations
E:\Projects_Files\Projects\Altium_Projects\VideoMonitoring\VM02_hv3\Project Outputs for Free Documents\Pick Place\Pick Place for VM02_hv3.csv

========================================================================================================================
File Design Information:

Date:       01.11.18
Time:       11:19
Revision:   Not in VersionControl
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"VD5","LED_0805","TopLayer","LED0805","39,8500","18,2670","180",""
"VD4","BZX84C5V6","TopLayer","SOT-23(123)","46,7160","37,2774","270","Zener Voltage Regulator Diode"
"VD3","S3M","TopLayer","SMC","94,9000","14,0000","180","Schottky Rectifier"
"VD2","BZX84C5V6","TopLayer","SOT-23(123)","167,2340","16,4316","90","Zener Voltage Regulator Diode"
"VD1","BAT54S","TopLayer","SOT-23(GSD)","82,8443","22,2002","360","1.0 Ampere General Purpose Rectifier"
"R56","10k","TopLayer","RC0603","178,4750","25,0003","270","RC0603"
"R55","10k","TopLayer","RC0603","178,0500","28,0497","90","RC0603"
"R54","100E","TopLayer","RC0603","181,1500","1,9497","90","RC0603"
"R53","1k","TopLayer","RC0603","33,1497","5,4000","360","RC0603"
"R52","1k","TopLayer","RC0603","33,1997","22,5220","360","RC0603"
"R51","1k","TopLayer","RC0603","33,1997","26,8530","360","RC0603"
"R50","1k","TopLayer","RC0603","33,1997","18,2920","360","RC0603"
"R49","1k","TopLayer","RC0603","33,1497","9,7060","360","RC0603"
"R48","4k7","TopLayer","RC0603","33,1747","1,2250","360","RC0603"
"R47","10k","TopLayer","RC0603","99,1750","39,7747","90","RC0603"
"R46","4k7","TopLayer","RC0603","57,0503","16,2750","180","RC0603"
"R45","100k","TopLayer","RC0603","55,5027","26,6253","270","RC0603"
"R44","18k","TopLayer","RC0603","44,4609","21,0500","180","RC0603"
"R43","100k","TopLayer","RC0603","40,0997","16,2250","360","RC0603"
"R42","4k7","TopLayer","RC0603","52,9250","26,5503","90","RC0603"
"R41","10k","TopLayer","RC0603","144,4497","31,9530","360","RC0603"
"R40","36k","TopLayer","RC0603","144,3247","35,0500","360","RC0603"
"R39","2k","TopLayer","RC0603","138,8000","33,4753","270","RC0603"
"R38","100k","TopLayer","RC0603","134,9753","34,8000","180","RC0603"
"R37","100k","TopLayer","RC0603","134,9753","33,2750","180","RC0603"
"R36","100k","TopLayer","RC0603","134,9753","36,3250","180","RC0603"
"R35","51k","TopLayer","RC0603","144,3247","36,5750","360","RC0603"
"R34","11k1 1%","TopLayer","RC0603","135,4250","11,8828","90","RC0603"
"R33","240k","TopLayer","RC0603","132,3175","12,7331","180","RC0603"
"R32","12k","TopLayer","RC0603","142,2753","13,1530","180","RC0603"
"R31","48k7 1%","TopLayer","RC0603","137,6253","12,6581","360","RC0603"
"R30","220k","TopLayer","RC0603","120,4500","30,3497","90","RC0603"
"R29","220k","TopLayer","RC0603","117,0997","33,8750","360","RC0603"
"R28","220k","TopLayer","RC0603","114,3250","30,9253","270","RC0603"
"R27","4k7","TopLayer","RC0603","64,1753","16,3000","180","RC0603"
"R26","10k","TopLayer","RC0603","93,6997","25,0250","180","RC0603"
"R25","10k","TopLayer","RC0603","97,9375","29,4997","90","RC0603"
"R24","n.p","TopLayer","RC1206","138,2500","29,9250","180","RC1206"
"R23","n.p","TopLayer","RC1206","130,9250","45,0000","90","RC1206"
"R21","1k","TopLayer","RC0603","36,4997","18,2920","180","RC0603"
"R20","10k","TopLayer","RC0603","77,3253","65,1500","180","RC0603"
"R19","10k","TopLayer","RC0603","73,8003","61,6750","180","RC0603"
"R18","10k","TopLayer","RC0603","79,6253","59,7750","180","RC0603"
"R17","10k","TopLayer","RC0603","38,3253","37,5750","180","RC0603"
"R16","10k","TopLayer","RC0603","37,5750","40,1753","270","RC0603"
"R15","10k","TopLayer","RC0603","42,9747","37,6500","360","RC0603"
"R14","47k","TopLayer","RC0603","43,5247","42,5250","360","RC0603"
"R13","10k","TopLayer","RC0603","61,1250","32,7247","90","RC0603"
"R12","10k","TopLayer","RC0603","162,4503","21,6750","180","RC0603"
"R11","4k7","TopLayer","RC0603","161,6750","25,0247","90","RC0603"
"R10","10k","TopLayer","RC0603","169,8003","14,5500","180","RC0603"
"R9","110k 1%","TopLayer","RC0603","148,9997","10,0000","0","RC0603"
"R8","1M 1%","TopLayer","RC0603","151,9247","10,0000","0","RC0603"
"R7","1E","TopLayer","RC0603","153,0247","19,2023","360","RC0603"
"R6","18k","TopLayer","RC0603","82,4380","19,7592","180","RC0603"
"R5","100k","TopLayer","RC0603","79,7877","17,4339","90","RC0603"
"R4","18k 1%","TopLayer","RC0603","157,4003","47,7750","180","RC0603"
"R3","100k","TopLayer","RC0603","139,8250","70,1555","270","RC0603"
"R2","100k","TopLayer","RC0603","139,8250","67,1555","270","RC0603"
"R1","11k 1%","TopLayer","RC0603","155,8503","46,1750","180","RC0603"
"QR1","NX5032GA-12.000MHz LN-CD-1","TopLayer","AC5032_2","148,5250","66,1810","270","AC5032/2"
"L4","15uH","TopLayer","SDR0805","134,8000","24,1250","180","SDR0805"
"L3","SDR0805","TopLayer","SDR0805","105,2000","15,0500","360","SDR0805"
"L1","6.8 uH","TopLayer","SDR0805","147,1000","25,1500","270","SDR0805"
"J2","PLS-02","TopLayer","PLS-02","180,9220","22,8450","90","PLS-02"
"J1","PLS-02","TopLayer","PLS-02","180,9220","30,1300","90","PLS-02"
"FU5","MICROSMD010F","TopLayer","RC1210","69,6470","18,0250","270","MICROSMD"
"FU4","MICROSMD010F","TopLayer","RC1210","76,2970","18,0250","270","MICROSMD"
"FU3","MICROSMD010F-2","TopLayer","RC1210","47,5750","18,5500","90","MICROSMD"
"DD4","SN74LVC1G07DBV","TopLayer","SOT23-5","77,8000","62,6500","0","Open Drain Single Bus Bufer"
"DD3","SN74LVC1G07DBV","TopLayer","SOT23-5","74,1750","59,2000","0","Open Drain Single Bus Bufer"
"DD2","IS25LP016D-JBLE","TopLayer","EIAJ_SO8","172,2410","58,9965","90","S25FL016A0LMFI01"
"DA4","BQ24070","TopLayer","P-PQFP-N20","139,5500","38,2500","270","BQ24070"
"DA3","TPS54260DGQ","TopLayer","S-PDSO-G10","133,7250","15,2611","270",""
"DA2","TPS61030PWP","TopLayer","R-PDSO-G16","150,6000","15,4000","360","Boost converter"
"DA1","AP2210K-ADJTRG1","TopLayer","SOT23-5","155,6750","42,9944","270","300 mA, Low Voltage, Low Quiescent Current LDO Regulator, 5-Pin SOT-223, Extended Temperature, Tape and Reel"
"C55","200pF","TopLayer","CC0603","176,9250","23,3750","90","CC0603"
"C54","200pF","TopLayer","CC0603","176,5500","29,6250","270","CC0603"
"C52","100pF","TopLayer","CC0603","57,0777","26,7500","270","CC0603"
"C51","0.1uF","TopLayer","CC0603","44,5500","22,6000","180","CC0603"
"C50","0.1uF","TopLayer","CC0603","144,4000","33,5250","360","CC0603"
"C49","10uFx6.3V","TopLayer","CC0805","97,6500","66,9000","360","CC0805"
"C48","1uF","TopLayer","CC0603","136,3500","41,2000","90","CC0603"
"C47","1uF","TopLayer","CC0603","143,0220","41,2750","90","CC0603"
"C46","0.1uF","TopLayer","CC0603","139,6000","43,0250","360","CC0603"
"C45","560pF","TopLayer","CC0603","144,5000","12,2780","270","CC0603"
"C44","330pF","TopLayer","CC0603","140,0250","12,2780","270","CC0603"
"C43","10 nF","TopLayer","CC0603","132,8500","11,1111","360","CC0603"
"C42","0.1 uF","TopLayer","CC0603","129,5000","14,9081","270","CC0603"
"C41","470uFx35V","TopLayer","CC16X10_CAP0.5(1)(Primary)","123,3250","23,6650","90","CAP0.5(1)"
"C40","1000uFx6.3V","TopLayer","CC8X3.5","129,1750","31,3250","180","CAP0.35"
"C39","0.1 uF","TopLayer","CC0603","129,2375","20,9750","270","CC0603"
"C38","0.1 uF","TopLayer","CC0603","133,6250","17,9831","180","CC0603"
"C37","CAP0.5(1)","TopLayer","CC16X10_CAP0.5(1)(Primary)","113,2500","20,7504","90","CAP0.5(1)"
"C36","0.1uFx250V","TopLayer","CC1206","110,1750","9,1000","90","CC1206"
"C29","0.1 uF","TopLayer","CC0603","74,6000","64,2500","270","CC0603"
"C28","0.1 uF","TopLayer","CC0603","73,8000","56,6750","180","CC0603"
"C27","33pF","TopLayer","CC0603","16,3470","33,7250","270","CC0603"
"C26","33pF","TopLayer","CC0603","18,8970","33,6750","270","CC0603"
"C25","33pF","TopLayer","CC0603","13,8220","33,7250","270","CC0603"
"C24","33pF","TopLayer","CC0603","18,0470","3,1250","360","CC0603"
"C23","22pF","TopLayer","CC0603","41,0000","51,9250","90","CC0603"
"C22","22pF","TopLayer","CC0603","37,8000","54,5500","90","CC0603"
"C20","1uF","TopLayer","CC0603","43,8750","44,1500","360","CC0603"
"C19","33pFx50V","TopLayer","CC0603","59,7000","43,6500","360","CC0603"
"C18","10uFx6.3V","TopLayer","CC0805","142,5750","29,7750","360","CC0805"
"C17","CAP0.35","TopLayer","CC8X3.5","156,0000","24,5118","270","CAP0.35"
"C16","CAP0.35","TopLayer","CC8X3.5","161,2250","16,2000","90","CAP0.35"
"C15","2.2uF 6.3V","TopLayer","CC0805","156,0750","14,2000","90","CC0805"
"C14","10pF","TopLayer","CC0603","151,8500","11,6750","360","CC0603"
"C13","4.7nF","TopLayer","CC0603","149,7250","19,2000","360","CC0603"
"C12","0.1uF","TopLayer","CC0603","82,5377","18,2092","180","CC0603"
"C11","0.1uF","TopLayer","CC0603","158,7500","39,8500","360","CC0603"
"C10","0.1uF","TopLayer","CC0603","138,2250","70,2494","270","CC0603"
"C9","10uFx6.3V","TopLayer","CC0805","151,3000","44,3250","90","CC0805"
"C8","0.1uF","TopLayer","CC0603","153,1000","44,4000","270","CC0603"
"C7","22pF","TopLayer","CC0603","145,7000","64,2810","270","CC0603"
"C6","22pF","TopLayer","CC0603","145,7023","67,8810","90","CC0603"
"C5","0.1uF","TopLayer","CC0603","171,2060","64,9750","360","CC0603"
"C4","0.1uF","TopLayer","CC0603","156,5750","71,5248","270","CC0603"
"C3","0.1uF","TopLayer","CC0603","159,1500","57,6810","180","CC0603"
"C2","0.1uF","TopLayer","CC0603","153,1500","57,9560","360","CC0603"
"C1","0.1uF","TopLayer","CC0603","150,2750","60,9310","270","CC0603"
